External_ID,Name,Account_r.Account__c,Apt_Location__r.Apt_Location__c,Rent__c,Occupied__c,Bedrooms__c,Amenities__c,Available_Date__c,CreatedDate,LastModifiedDate
a03oB000000G40VQAS,Unit 2154 - Belltown,001oB00000JcW94QAF,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40WQAS,Unit 2155 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40XQAS,Unit 2156 - Sellwood,001oB00000JcW69QAF,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40YQAS,Unit 2157 - West Seattle,,a00oB000000mSNmQAM,3950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40ZQAS,Unit 2158 - Financial District,001oB00000JcW6xQAF,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40aQAC,Unit 2159 - Foster-Powell,,a00oB000000mSNWQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40bQAC,Unit 2160 - University District,001oB00000JcW7QQAV,a00oB000000mSNdQAM,2200,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40cQAC,Unit 2161 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40dQAC,Unit 2162 - Mississippi Avenue,001oB00000JcW7bQAF,a00oB000000mSNNQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40eQAC,Unit 2163 - Madison Park,,a00oB000000mSNjQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40fQAC,Unit 2164 - Financial District,001oB00000JcWBAQA3,a00oB000000mSNDQA2,4800,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40gQAC,Unit 2165 - Irvington,,a00oB000000mSNTQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40hQAC,Unit 2166 - Ballard,001oB00000JcWBpQAN,a00oB000000mSNaQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40iQAC,Unit 2167 - Financial District,,a00oB000000mSNDQA2,5400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40jQAC,Unit 2168 - Alberta Arts District,001oB00000JcW7YQAV,a00oB000000mSNKQA2,2400,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40kQAC,Unit 2169 - Belltown,,a00oB000000mSNgQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40lQAC,Unit 2170 - Financial District,001oB00000JcW9iQAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40mQAC,Unit 2171 - Sellwood,,a00oB000000mSNQQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40nQAC,Unit 2172 - West Seattle,001oB00000JcW91QAF,a00oB000000mSNmQAM,2900,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40oQAC,Unit 2173 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40pQAC,Unit 2174 - Foster-Powell,001oB00000JcW6CQAV,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40qQAC,Unit 2175 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40rQAC,Unit 2176 - Financial District,001oB00000JcW6TQAV,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40sQAC,Unit 2177 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40tQAC,Unit 2178 - Madison Park,001oB00000JcWBsQAN,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40uQAC,Unit 2179 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40vQAC,Unit 2180 - Irvington,001oB00000JcW7VQAV,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40wQAC,Unit 2181 - Ballard,,a00oB000000mSNaQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40xQAC,Unit 2182 - Financial District,001oB00000JcWB7QAN,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40yQAC,Unit 2183 - Alberta Arts District,,a00oB000000mSNKQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G40zQAC,Unit 2185 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G410QAC,Unit 2186 - Sellwood,001oB00000JcW7SQAV,a00oB000000mSNQQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G411QAC,Unit 2187 - West Seattle,,a00oB000000mSNmQAM,4400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G412QAC,Unit 2188 - Financial District,001oB00000JcW9lQAF,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G413QAC,Unit 2189 - Foster-Powell,,a00oB000000mSNWQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G414QAC,Unit 2190 - University District,001oB00000JcWBvQAN,a00oB000000mSNdQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G415QAC,Unit 2191 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G416QAC,Unit 2192 - Mississippi Avenue,001oB00000JcW6FQAV,a00oB000000mSNNQA2,2400,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G417QAC,Unit 2193 - Madison Park,,a00oB000000mSNjQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G418QAC,Unit 2194 - Financial District,001oB00000JcWB4QAN,a00oB000000mSNDQA2,5150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G419QAC,Unit 2195 - Irvington,,a00oB000000mSNTQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41AQAS,Unit 2196 - Ballard,001oB00000JcW8vQAF,a00oB000000mSNaQAM,2200,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41BQAS,Unit 2197 - Financial District,,a00oB000000mSNDQA2,4950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41CQAS,Unit 2198 - Alberta Arts District,001oB00000JcW7PQAV,a00oB000000mSNKQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41DQAS,Unit 2199 - Belltown,,a00oB000000mSNgQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41EQAS,Unit 2200 - Financial District,001oB00000JcW9oQAF,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41FQAS,Unit 2201 - Sellwood,,a00oB000000mSNQQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41GQAS,Unit 2202 - West Seattle,001oB00000JcW6GQAV,a00oB000000mSNmQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41HQAS,Unit 2203 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41IQAS,Unit 2204 - Foster-Powell,001oB00000JcW7MQAV,a00oB000000mSNWQA2,3200,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41JQAS,Unit 2205 - University District,,a00oB000000mSNdQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41KQAS,Unit 2206 - Financial District,001oB00000JcW70QAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41LQAS,Unit 2207 - Mississippi Avenue,,a00oB000000mSNNQA2,3800,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41MQAS,Unit 2208 - Madison Park,001oB00000JcWByQAN,a00oB000000mSNjQAM,2900,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41NQAS,Unit 2209 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41OQAS,Unit 2210 - Irvington,001oB00000JcW6IQAV,a00oB000000mSNTQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41PQAS,Unit 2211 - Ballard,,a00oB000000mSNaQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41QQAS,Unit 2212 - Financial District,001oB00000JcWB1QAN,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41RQAS,Unit 2213 - Alberta Arts District,,a00oB000000mSNKQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41SQAS,Unit 2214 - Belltown,001oB00000JcW8sQAF,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41TQAS,Unit 2215 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41UQAS,Unit 2216 - Sellwood,001oB00000JcW7JQAV,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41VQAS,Unit 2217 - West Seattle,,a00oB000000mSNmQAM,3950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41WQAS,Unit 2218 - Financial District,001oB00000JcW9rQAF,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41XQAS,Unit 2219 - Foster-Powell,,a00oB000000mSNWQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41YQAS,Unit 2220 - University District,001oB00000JcW8mQAF,a00oB000000mSNdQAM,2200,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41ZQAS,Unit 2221 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41aQAC,Unit 2222 - Mississippi Avenue,001oB00000JcW7GQAV,a00oB000000mSNNQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41bQAC,Unit 2223 - Madison Park,,a00oB000000mSNjQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41cQAC,Unit 2224 - Financial District,001oB00000JcWAvQAN,a00oB000000mSNDQA2,4800,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41dQAC,Unit 2225 - Irvington,,a00oB000000mSNTQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41eQAC,Unit 2226 - Ballard,001oB00000JcW5aQAF,a00oB000000mSNaQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41fQAC,Unit 2227 - Financial District,,a00oB000000mSNDQA2,5400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41gQAC,Unit 2228 - Alberta Arts District,001oB00000JcW6LQAV,a00oB000000mSNKQA2,2400,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41hQAC,Unit 2229 - Belltown,,a00oB000000mSNgQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41iQAC,Unit 2230 - Financial District,001oB00000JcW9xQAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41jQAC,Unit 2231 - Sellwood,,a00oB000000mSNQQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41kQAC,Unit 2232 - West Seattle,001oB00000JcW7NQAV,a00oB000000mSNmQAM,2900,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41lQAC,Unit 2233 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41mQAC,Unit 2234 - Foster-Powell,001oB00000JcW7DQAV,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41nQAC,Unit 2235 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41oQAC,Unit 2236 - Financial District,001oB00000JcW73QAF,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41pQAC,Unit 2237 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41qQAC,Unit 2238 - Madison Park,001oB00000JcW8jQAF,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41rQAC,Unit 2239 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41sQAC,Unit 2240 - Irvington,001oB00000JcW7AQAV,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41tQAC,Unit 2241 - Ballard,,a00oB000000mSNaQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41uQAC,Unit 2242 - Financial District,001oB00000JcWAsQAN,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41vQAC,Unit 2243 - Alberta Arts District,,a00oB000000mSNKQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41wQAC,Unit 2244 - Belltown,001oB00000JcW6kQAF,a00oB000000mSNgQAM,3800,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41xQAC,Unit 2245 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41yQAC,Unit 2246 - Sellwood,001oB00000JcW6OQAV,a00oB000000mSNQQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G41zQAC,Unit 2247 - West Seattle,,a00oB000000mSNmQAM,4400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G420QAC,Unit 2248 - Financial District,001oB00000JcWA0QAN,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G421QAC,Unit 2249 - Foster-Powell,,a00oB000000mSNWQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G422QAC,Unit 2250 - University District,001oB00000JcW8gQAF,a00oB000000mSNdQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G423QAC,Unit 2251 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G424QAC,Unit 2252 - Mississippi Avenue,001oB00000JcW77QAF,a00oB000000mSNNQA2,2400,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G425QAC,Unit 2253 - Madison Park,,a00oB000000mSNjQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G426QAC,Unit 2254 - Financial District,001oB00000JcW6QQAV,a00oB000000mSNDQA2,5150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G427QAC,Unit 2255 - Irvington,,a00oB000000mSNTQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G428QAC,Unit 2256 - Ballard,001oB00000JcW5dQAF,a00oB000000mSNaQAM,2200,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G429QAC,Unit 2257 - Financial District,,a00oB000000mSNDQA2,4950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42AQAS,Unit 2258 - Alberta Arts District,001oB00000JcW74QAF,a00oB000000mSNKQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42BQAS,Unit 2259 - Belltown,,a00oB000000mSNgQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42CQAS,Unit 2260 - Financial District,001oB00000JcWApQAN,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42DQAS,Unit 2261 - Sellwood,,a00oB000000mSNQQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42EQAS,Unit 2262 - West Seattle,001oB00000JcW7KQAV,a00oB000000mSNmQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42FQAS,Unit 2263 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42GQAS,Unit 2264 - Foster-Powell,001oB00000JcW6RQAV,a00oB000000mSNWQA2,3200,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42HQAS,Unit 2265 - University District,,a00oB000000mSNdQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42IQAS,Unit 2266 - Financial District,001oB00000JcWA3QAN,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42JQAS,Unit 2267 - Mississippi Avenue,,a00oB000000mSNNQA2,3800,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42KQAS,Unit 2268 - Madison Park,001oB00000JcW8dQAF,a00oB000000mSNjQAM,2900,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42LQAS,Unit 2269 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42MQAS,Unit 2270 - Irvington,001oB00000JcW71QAF,a00oB000000mSNTQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42NQAS,Unit 2271 - Ballard,,a00oB000000mSNaQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42OQAS,Unit 2272 - Financial District,001oB00000JcWAmQAN,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42PQAS,Unit 2273 - Alberta Arts District,,a00oB000000mSNKQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42QQAS,Unit 2274 - Belltown,001oB00000JcW8aQAF,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42RQAS,Unit 2275 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42SQAS,Unit 2276 - Sellwood,001oB00000JcW6yQAF,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42TQAS,Unit 2277 - West Seattle,,a00oB000000mSNmQAM,3950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42UQAS,Unit 2278 - Financial District,001oB00000JcWA6QAN,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42VQAS,Unit 2279 - Foster-Powell,,a00oB000000mSNWQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42WQAS,Unit 2280 - University District,001oB00000JcW5gQAF,a00oB000000mSNdQAM,2200,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42XQAS,Unit 2281 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42YQAS,Unit 2282 - Mississippi Avenue,001oB00000JcW6UQAV,a00oB000000mSNNQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42ZQAS,Unit 2283 - Madison Park,,a00oB000000mSNjQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G42aQAC,Unit 2284 - Financial District,001oB00000JcW76QAF,a00oB000000mSNDQA2,4800,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
